ID,WL,U,V,SAL,TEMP,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21,WQ_22,WQ_23,WQ_24,WQ_25,WQ_26,WQ_27,WQ_28
1493,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1494,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1495,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1496,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1497,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1498,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1499,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1500,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1501,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1502,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1503,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1504,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1505,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1506,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1507,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1508,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1509,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1510,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1511,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1512,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1513,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1514,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1515,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1516,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1517,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1518,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1519,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1520,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1521,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1522,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1523,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1524,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1525,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1526,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1527,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1528,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1529,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1530,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1531,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1532,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1533,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1534,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1535,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1536,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1537,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1538,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1539,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1540,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1541,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1542,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1543,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1544,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1545,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1546,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1547,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1548,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1549,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1550,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1551,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1552,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1553,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1554,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1555,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1556,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1557,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1558,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1559,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1560,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1561,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1562,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1563,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1564,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1565,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1566,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1567,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1568,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1569,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1570,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1571,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1572,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1573,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1574,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1575,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1576,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1577,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1578,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1579,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1580,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1581,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1582,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1583,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1584,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1585,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1586,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1587,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1588,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1589,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1590,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1591,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1592,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1593,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1594,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1595,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1596,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1597,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1598,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1599,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1600,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1601,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1602,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1603,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1604,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1605,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1606,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1607,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1608,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1609,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1610,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1611,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1612,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1613,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1614,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1615,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1616,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1617,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1618,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1619,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1620,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1621,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1622,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1623,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1624,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1625,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1626,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1627,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1628,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1629,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1630,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1631,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
1632,44.6,0,0,0,31,0,0,0,198.4,1600.0,7.5,0.0,0.2,0.2,0.3,0.14,0.1,100,100,18.000,18.0,0.5,0.7,10,0,0,10,0,0,10,0,0,0
