ID, PHY_mpb
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,50
406,50
407,0
408,0
409,0
410,50
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,150
438,50
439,50
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,50
472,50
473,50
474,0
475,50
476,50
477,0
478,150
479,150
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,50
508,50
509,150
510,50
511,50
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,50
544,50
545,0
546,0
547,150
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,50
575,50
576,50
577,50
578,150
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,50
608,0
609,0
610,0
611,50
612,150
613,50
614,50
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,150
641,50
642,50
643,50
644,0
645,50
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,50
684,0
685,0
686,0
687,50
688,150
689,150
690,50
691,50
692,50
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,150
721,50
722,150
723,50
724,50
725,50
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,50
749,0
750,0
751,50
752,0
753,0
754,0
755,0
756,50
757,0
758,50
759,0
760,0
761,0
762,150
763,50
764,50
765,150
766,150
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,150
793,50
794,50
795,50
796,50
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,50
808,50
809,50
810,50
811,50
812,50
813,0
814,0
815,50
816,50
817,50
818,50
819,50
820,50
821,50
822,50
823,50
824,50
825,50
826,50
827,50
828,50
829,50
830,50
831,50
832,50
833,50
834,50
835,0
836,50
837,50
838,0
839,50
840,50
841,0
842,50
843,50
844,50
845,150
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,150
868,50
869,150
870,50
871,50
872,50
873,0
874,0
875,0
876,0
877,50
878,50
879,50
880,50
881,50
882,50
883,50
884,50
885,50
886,50
887,50
888,50
889,50
890,50
891,50
892,50
893,50
894,50
895,50
896,50
897,50
898,50
899,50
900,50
901,50
902,50
903,50
904,50
905,50
906,50
907,50
908,50
909,50
910,0
911,0
912,0
913,0
914,50
915,50
916,50
917,50
918,50
919,150
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,50
946,50
947,150
948,50
949,50
950,50
951,50
952,50
953,0
954,50
955,50
956,50
957,50
958,50
959,50
960,50
961,50
962,50
963,50
964,50
965,50
966,50
967,50
968,50
969,50
970,50
971,50
972,50
973,50
974,50
975,150
976,50
977,150
978,50
979,150
980,150
981,50
982,50
983,50
984,50
985,50
986,50
987,50
988,50
989,50
990,50
991,0
992,0
993,0
994,50
995,50
996,50
997,50
998,150
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,50
1023,50
1024,50
1025,150
1026,150
1027,50
1028,50
1029,50
1030,50
1031,50
1032,50
1033,50
1034,50
1035,50
1036,50
1037,50
1038,50
1039,50
1040,50
1041,50
1042,150
1043,150
1044,150
1045,150
1046,150
1047,150
1048,150
1049,150
1050,50
1051,50
1052,50
1053,150
1054,150
1055,150
1056,150
1057,150
1058,50
1059,50
1060,150
1061,50
1062,50
1063,50
1064,50
1065,50
1066,0
1067,50
1068,50
1069,50
1070,50
1071,0
1072,0
1073,0
1074,50
1075,50
1076,50
1077,0
1078,150
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,50
1098,50
1099,50
1100,50
1101,150
1102,50
1103,50
1104,50
1105,50
1106,50
1107,50
1108,150
1109,50
1110,150
1111,150
1112,50
1113,50
1114,150
1115,50
1116,50
1117,50
1118,50
1119,150
1120,150
1121,150
1122,150
1123,150
1124,150
1125,50
1126,50
1127,150
1128,50
1129,150
1130,150
1131,50
1132,50
1133,50
1134,50
1135,50
1136,0
1137,0
1138,150
1139,150
1140,0
1141,0
1142,0
1143,0
1144,0
1145,150
1146,150
1147,50
1148,50
1149,0
1150,50
1151,0
1152,150
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,50
1175,50
1176,150
1177,50
1178,50
1179,50
1180,50
1181,50
1182,150
1183,150
1184,150
1185,150
1186,150
1187,150
1188,150
1189,150
1190,150
1191,150
1192,150
1193,150
1194,150
1195,150
1196,150
1197,150
1198,150
1199,150
1200,150
1201,50
1202,50
1203,150
1204,150
1205,150
1206,50
1207,50
1208,50
1209,0
1210,0
1211,50
1212,50
1213,0
1214,150
1215,0
1216,0
1217,0
1218,0
1219,0
1220,50
1221,50
1222,50
1223,0
1224,50
1225,150
1226,50
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,150
1249,50
1250,150
1251,50
1252,50
1253,50
1254,50
1255,150
1256,50
1257,150
1258,50
1259,150
1260,150
1261,150
1262,150
1263,150
1264,150
1265,150
1266,150
1267,50
1268,150
1269,150
1270,150
1271,50
1272,150
1273,50
1274,50
1275,50
1276,50
1277,0
1278,0
1279,50
1280,50
1281,50
1282,50
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,50
1290,50
1291,50
1292,50
1293,50
1294,150
1295,150
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,50
1310,0
1311,0
1312,0
1313,0
1314,150
1315,50
1316,50
1317,150
1318,50
1319,50
1320,150
1321,150
1322,150
1323,150
1324,150
1325,150
1326,150
1327,150
1328,150
1329,150
1330,150
1331,150
1332,150
1333,150
1334,0
1335,0
1336,50
1337,50
1338,50
1339,50
1340,50
1341,0
1342,150
1343,150
1344,150
1345,150
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,50
1354,50
1355,50
1356,50
1357,50
1358,50
1359,150
1360,150
1361,150
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,50
1376,0
1377,0
1378,0
1379,50
1380,50
1381,50
1382,50
1383,150
1384,150
1385,50
1386,150
1387,150
1388,150
1389,150
1390,150
1391,150
1392,150
1393,150
1394,150
1395,150
1396,150
1397,150
1398,0
1399,0
1400,0
1401,50
1402,50
1403,50
1404,50
1405,50
1406,150
1407,50
1408,0
1409,0
1410,0
1411,150
1412,150
1413,0
1414,0
1415,0
1416,0
1417,0
1418,50
1419,50
1420,150
1421,50
1422,50
1423,150
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,50
1440,0
1441,0
1442,50
1443,50
1444,50
1445,50
1446,150
1447,150
1448,150
1449,150
1450,50
1451,150
1452,50
1453,50
1454,50
1455,150
1456,150
1457,50
1458,50
1459,150
1460,150
1461,150
1462,150
1463,150
1464,0
1465,0
1466,0
1467,0
1468,50
1469,0
1470,50
1471,50
1472,50
1473,50
1474,50
1475,50
1476,150
1477,0
1478,150
1479,0
1480,0
1481,0
1482,0
1483,50
1484,150
1485,50
1486,150
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,50
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,50
1505,0
1506,50
1507,50
1508,50
1509,150
1510,150
1511,150
1512,50
1513,50
1514,50
1515,50
1516,50
1517,50
1518,50
1519,50
1520,150
1521,150
1522,50
1523,50
1524,50
1525,150
1526,150
1527,150
1528,150
1529,150
1530,150
1531,0
1532,0
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,50
1543,0
1544,50
1545,50
1546,50
1547,50
1548,50
1549,150
1550,50
1551,150
1552,0
1553,0
1554,0
1555,0
1556,50
1557,150
1558,150
1559,0
1560,0
1561,0
1562,50
1563,0
1564,0
1565,0
1566,50
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,50
1580,150
1581,150
1582,150
1583,150
1584,150
1585,50
1586,50
1587,50
1588,50
1589,50
1590,50
1591,50
1592,50
1593,50
1594,50
1595,50
1596,50
1597,50
1598,150
1599,50
1600,50
1601,50
1602,50
1603,150
1604,150
1605,150
1606,150
1607,150
1608,150
1609,150
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,50
1626,0
1627,50
1628,50
1629,0
1630,0
1631,0
1632,0
1633,0
1634,150
1635,150
1636,0
1637,50
1638,50
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,50
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,150
1657,150
1658,150
1659,50
1660,50
1661,0
1662,50
1663,0
1664,50
1665,0
1666,0
1667,150
1668,50
1669,50
1670,50
1671,50
1672,50
1673,50
1674,50
1675,150
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,150
1700,50
1701,50
1702,50
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,50
1712,50
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,50
1722,0
1723,50
1724,50
1725,50
1726,0
1727,50
1728,50
1729,150
1730,150
1731,150
1732,50
1733,150
1734,50
1735,150
1736,50
1737,150
1738,50
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,50
1749,50
1750,0
1751,0
1752,0
1753,0
1754,0
1755,50
1756,0
1757,0
1758,0
1759,0
1760,0
1761,50
1762,50
1763,50
1764,150
1765,50
1766,50
1767,0
1768,0
1769,50
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,50
1777,50
1778,50
1779,0
1780,0
1781,50
1782,0
1783,0
1784,50
1785,0
1786,50
1787,50
1788,50
1789,50
1790,50
1791,50
1792,50
1793,50
1794,50
1795,150
1796,150
1797,150
1798,150
1799,150
1800,150
1801,150
1802,50
1803,150
1804,150
1805,0
1806,0
1807,0
1808,0
1809,50
1810,0
1811,0
1812,50
1813,50
1814,50
1815,0
1816,0
1817,0
1818,0
1819,50
1820,50
1821,50
1822,0
1823,50
1824,0
1825,0
1826,50
1827,50
1828,50
1829,50
1830,150
1831,50
1832,0
1833,50
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,50
1844,50
1845,50
1846,50
1847,50
1848,0
1849,0
1850,50
1851,50
1852,0
1853,0
1854,0
1855,50
1856,50
1857,50
1858,50
1859,50
1860,50
1861,50
1862,150
1863,150
1864,150
1865,150
1866,150
1867,150
1868,150
1869,0
1870,0
1871,0
1872,0
1873,0
1874,50
1875,0
1876,0
1877,0
1878,50
1879,50
1880,50
1881,0
1882,0
1883,0
1884,0
1885,0
1886,50
1887,50
1888,50
1889,0
1890,50
1891,0
1892,0
1893,0
1894,50
1895,50
1896,50
1897,150
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,50
1908,50
1909,50
1910,50
1911,150
1912,50
1913,50
1914,50
1915,50
1916,0
1917,0
1918,50
1919,0
1920,50
1921,50
1922,50
1923,50
1924,50
1925,50
1926,150
1927,50
1928,150
1929,150
1930,150
1931,50
1932,50
1933,50
1934,0
1935,0
1936,0
1937,0
1938,50
1939,0
1940,0
1941,0
1942,50
1943,50
1944,50
1945,0
1946,0
1947,0
1948,0
1949,50
1950,50
1951,0
1952,0
1953,50
1954,0
1955,0
1956,0
1957,50
1958,50
1959,150
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,50
1969,50
1970,50
1971,50
1972,50
1973,50
1974,150
1975,50
1976,50
1977,50
1978,50
1979,50
1980,50
1981,50
1982,50
1983,50
1984,50
1985,50
1986,50
1987,150
1988,150
1989,150
1990,50
1991,150
1992,50
1993,50
1994,50
1995,50
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,50
2004,50
2005,50
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,50
2014,50
2015,50
2016,0
2017,0
2018,50
2019,50
2020,0
2021,50
2022,50
2023,50
2024,50
2025,50
2026,50
2027,50
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,50
2036,50
2037,50
2038,50
2039,50
2040,50
2041,50
2042,50
2043,50
2044,50
2045,150
2046,50
2047,50
2048,50
2049,50
2050,50
2051,50
2052,50
2053,50
2054,50
2055,50
2056,150
2057,150
2058,150
2059,50
2060,150
2061,50
2062,50
2063,50
2064,50
2065,50
2066,50
2067,50
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,50
2077,50
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,50
2085,0
2086,0
2087,0
2088,0
2089,0
2090,50
2091,50
2092,50
2093,50
2094,50
2095,50
2096,50
2097,50
2098,50
2099,50
2100,50
2101,150
2102,50
2103,150
2104,50
2105,50
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,50
2113,50
2114,0
2115,50
2116,50
2117,50
2118,50
2119,50
2120,50
2121,50
2122,50
2123,150
2124,150
2125,150
2126,50
2127,50
2128,50
2129,50
2130,50
2131,50
2132,50
2133,150
2134,50
2135,150
2136,150
2137,50
2138,50
2139,50
2140,50
2141,50
2142,50
2143,50
2144,50
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,50
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,50
2163,0
2164,0
2165,0
2166,0
2167,50
2168,50
2169,50
2170,50
2171,50
2172,50
2173,50
2174,50
2175,50
2176,50
2177,50
2178,150
2179,150
2180,150
2181,150
2182,50
2183,50
2184,50
2185,50
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,50
2194,50
2195,0
2196,50
2197,50
2198,50
2199,50
2200,50
2201,50
2202,150
2203,50
2204,150
2205,50
2206,50
2207,50
2208,0
2209,50
2210,50
2211,150
2212,150
2213,50
2214,50
2215,50
2216,50
2217,50
2218,0
2219,50
2220,50
2221,50
2222,50
2223,50
2224,50
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,50
2244,50
2245,0
2246,0
2247,0
2248,50
2249,50
2250,50
2251,50
2252,150
2253,150
2254,150
2255,150
2256,150
2257,150
2258,150
2259,150
2260,150
2261,150
2262,150
2263,50
2264,50
2265,50
2266,50
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,50
2275,50
2276,50
2277,50
2278,50
2279,50
2280,50
2281,50
2282,150
2283,150
2284,150
2285,50
2286,50
2287,50
2288,150
2289,150
2290,50
2291,50
2292,50
2293,50
2294,50
2295,50
2296,50
2297,0
2298,0
2299,50
2300,50
2301,50
2302,50
2303,50
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,50
2312,0
2313,0
2314,0
2315,0
2316,50
2317,50
2318,0
2319,50
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,50
2327,0
2328,0
2329,50
2330,50
2331,50
2332,50
2333,150
2334,150
2335,150
2336,150
2337,50
2338,50
2339,150
2340,150
2341,150
2342,150
2343,150
2344,50
2345,150
2346,50
2347,50
2348,50
2349,50
2350,50
2351,50
2352,50
2353,50
2354,50
2355,50
2356,0
2357,0
2358,0
2359,50
2360,50
2361,150
2362,50
2363,50
2364,150
2365,150
2366,150
2367,150
2368,50
2369,50
2370,50
2371,150
2372,150
2373,50
2374,50
2375,50
2376,50
2377,50
2378,50
2379,50
2380,50
2381,0
2382,50
2383,0
2384,50
2385,50
2386,50
2387,50
2388,50
2389,50
2390,0
2391,0
2392,0
2393,0
2394,0
2395,50
2396,50
2397,50
2398,0
2399,0
2400,0
2401,0
2402,50
2403,50
2404,0
2405,50
2406,50
2407,0
2408,0
2409,0
2410,0
2411,0
2412,0
2413,50
2414,0
2415,0
2416,50
2417,50
2418,50
2419,50
2420,50
2421,150
2422,150
2423,150
2424,50
2425,150
2426,150
2427,150
2428,150
2429,50
2430,50
2431,150
2432,150
2433,150
2434,150
2435,50
2436,50
2437,50
2438,50
2439,50
2440,50
2441,50
2442,50
2443,50
2444,50
2445,50
2446,50
2447,50
2448,50
2449,50
2450,50
2451,150
2452,50
2453,150
2454,150
2455,50
2456,50
2457,50
2458,150
2459,150
2460,150
2461,150
2462,50
2463,50
2464,50
2465,50
2466,50
2467,50
2468,50
2469,50
2470,50
2471,50
2472,0
2473,0
2474,0
2475,50
2476,50
2477,50
2478,50
2479,50
2480,50
2481,50
2482,50
2483,50
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,50
2492,50
2493,50
2494,50
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,50
2502,50
2503,50
2504,0
2505,0
2506,50
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,50
2517,50
2518,0
2519,0
2520,50
2521,150
2522,50
2523,150
2524,50
2525,150
2526,150
2527,150
2528,150
2529,50
2530,150
2531,150
2532,150
2533,150
2534,50
2535,50
2536,50
2537,50
2538,50
2539,50
2540,50
2541,50
2542,50
2543,50
2544,50
2545,50
2546,50
2547,50
2548,50
2549,50
2550,50
2551,50
2552,150
2553,50
2554,50
2555,50
2556,50
2557,50
2558,150
2559,150
2560,150
2561,150
2562,150
2563,150
2564,50
2565,150
2566,50
2567,50
2568,50
2569,50
2570,50
2571,50
2572,50
2573,0
2574,50
2575,50
2576,0
2577,50
2578,50
2579,50
2580,50
2581,50
2582,50
2583,50
2584,50
2585,50
2586,50
2587,50
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,50
2595,50
2596,50
2597,50
2598,50
2599,50
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,50
2607,50
2608,50
2609,0
2610,50
2611,50
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,50
2624,50
2625,0
2626,0
2627,0
2628,0
2629,50
2630,50
2631,50
2632,50
2633,150
2634,50
2635,150
2636,150
2637,150
2638,150
2639,150
2640,150
2641,150
2642,150
2643,150
2644,50
2645,50
2646,50
2647,50
2648,50
2649,50
2650,50
2651,50
2652,50
2653,50
2654,50
2655,50
2656,50
2657,50
2658,50
2659,50
2660,50
2661,150
2662,50
2663,50
2664,50
2665,150
2666,150
2667,150
2668,150
2669,150
2670,150
2671,150
2672,150
2673,150
2674,150
2675,150
2676,50
2677,50
2678,50
2679,50
2680,50
2681,50
2682,50
2683,50
2684,0
2685,0
2686,50
2687,50
2688,50
2689,50
2690,50
2691,50
2692,50
2693,50
2694,50
2695,50
2696,50
2697,50
2698,50
2699,0
2700,0
2701,0
2702,0
2703,50
2704,0
2705,50
2706,50
2707,50
2708,50
2709,50
2710,50
2711,50
2712,50
2713,0
2714,0
2715,0
2716,0
2717,0
2718,50
2719,50
2720,50
2721,50
2722,50
2723,50
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,50
2733,0
2734,0
2735,0
2736,50
2737,50
2738,50
2739,50
2740,50
2741,50
2742,50
2743,150
2744,50
2745,50
2746,150
2747,150
2748,150
2749,150
2750,150
2751,150
2752,150
2753,150
2754,150
2755,50
2756,50
2757,50
2758,50
2759,50
2760,50
2761,50
2762,50
2763,50
2764,50
2765,50
2766,50
2767,50
2768,50
2769,150
2770,150
2771,50
2772,50
2773,50
2774,50
2775,50
2776,50
2777,50
2778,150
2779,150
2780,150
2781,150
2782,150
2783,150
2784,50
2785,50
2786,50
2787,50
2788,50
2789,50
2790,50
2791,0
2792,50
2793,50
2794,50
2795,50
2796,50
2797,50
2798,150
2799,150
2800,50
2801,50
2802,50
2803,50
2804,50
2805,150
2806,150
2807,0
2808,0
2809,0
2810,0
2811,50
2812,50
2813,50
2814,50
2815,50
2816,50
2817,50
2818,50
2819,50
2820,0
2821,0
2822,0
2823,0
2824,50
2825,50
2826,50
2827,50
2828,50
2829,50
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,50
2838,50
2839,50
2840,50
2841,50
2842,50
2843,50
2844,50
2845,50
2846,50
2847,50
2848,50
2849,50
2850,50
2851,50
2852,50
2853,50
2854,150
2855,150
2856,150
2857,150
2858,150
2859,150
2860,150
2861,150
2862,150
2863,150
2864,50
2865,50
2866,50
2867,50
2868,50
2869,50
2870,50
2871,50
2872,50
2873,50
2874,50
2875,150
2876,50
2877,50
2878,50
2879,50
2880,50
2881,150
2882,50
2883,50
2884,50
2885,150
2886,150
2887,150
2888,150
2889,150
2890,150
2891,50
2892,50
2893,50
2894,50
2895,50
2896,0
2897,50
2898,50
2899,50
2900,0
2901,150
2902,150
2903,150
2904,150
2905,150
2906,50
2907,150
2908,150
2909,150
2910,150
2911,50
2912,50
2913,50
2914,150
2915,50
2916,0
2917,0
2918,0
2919,50
2920,50
2921,50
2922,50
2923,50
2924,50
2925,50
2926,50
2927,50
2928,0
2929,0
2930,0
2931,0
2932,50
2933,50
2934,50
2935,50
2936,50
2937,50
2938,50
2939,50
2940,50
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,50
2949,50
2950,50
2951,50
2952,50
2953,50
2954,50
2955,50
2956,50
2957,50
2958,50
2959,50
2960,50
2961,50
2962,150
2963,50
2964,50
2965,50
2966,150
2967,150
2968,150
2969,150
2970,150
2971,150
2972,150
2973,150
2974,50
2975,50
2976,50
2977,50
2978,50
2979,50
2980,50
2981,50
2982,50
2983,50
2984,50
2985,50
2986,150
2987,150
2988,150
2989,50
2990,150
2991,50
2992,50
2993,150
2994,150
2995,150
